img_id,version,version_name,ambiguous,assigned_category,r_id,directory,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawOpen,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthPucker,noseSneerLeft,noseSneerRight,cheekSquintLeft,cheekSquintRight,human_pooled_reference_angry,human_pooled_reference_disgust,human_pooled_reference_fear,human_pooled_reference_happy,human_pooled_reference_sad,human_pooled_reference_surprise,human_pooled_reference_neutral,fer_angry,fer_disgust,fer_fear,fer_happy,fer_sad,fer_surprise,fer_neutral,deepface_angry,deepface_disgust,deepface_fear,deepface_happy,deepface_sad,deepface_surprise,deepface_neutral,deepface_human_similarity,fer_human_similarity
13_sad,g,Greyscale,False,sad,mediapipe,Modified_images,0.0019,0.001,0.3289,0.4556,0.3751,0.3197,0.2873,0.0076,0.007,0.001,0.0001,0.0001,0.0145,0.0128,0.4163,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.06493506493506493,0.0,0.8571428571428571,0.012987012987012988,0.025974025974025976,0.16,0.0,0.01,0.0,0.29,0.0,0.54,0.00028050818739669474,8.057586760657847e-10,0.0001091918303391087,1.9314901891110457e-07,0.13275247714523175,1.0657855319746098e-07,0.8668575223037017,0.1805487475609329,0.4940261949067716
13_sad,l,Low resolution,False,sad,mediapipe,Modified_images,0.0047,0.0026,0.305,0.2906,0.2659,0.307,0.2327,0.0067,0.0056,0.0011,0.0,0.0001,0.0877,0.0558,0.4642,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.06493506493506493,0.0,0.8571428571428571,0.012987012987012988,0.025974025974025976,0.11,0.0,0.01,0.0,0.38,0.0,0.5,0.006767650468180358,4.972306544927859e-08,0.011595920299398927,9.927690314373942e-05,0.47528161959224663,8.953639630695449e-05,0.5061659466176579,0.705036128333475,0.6259313631154471
13_sad,o,Original,False,sad,mediapipe,Modified_images,0.0035,0.0019,0.2019,0.4107,0.3248,0.2676,0.2425,0.0069,0.0055,0.0005,0.0001,0.0001,0.0053,0.0046,0.6622,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.06493506493506493,0.0,0.8571428571428571,0.012987012987012988,0.025974025974025976,0.16,0.0,0.01,0.0,0.29,0.0,0.54,0.00028385869102959304,8.047322277808481e-10,0.00010835825391826156,1.8585474689046586e-07,0.135716548559067,9.925060652090061e-08,0.8638909485858994,0.1843323760670602,0.4940261949067716
14_surprise,b,Blur,False,surprise,mediapipe,Modified_images,0.0001,0.0,0.6878,0.8989,0.8365,0.0227,0.0049,0.1959,0.1863,0.2372,0.0109,0.0162,0.001,0.0018,0.015,0.0,0.0,0.0,0.0,0.042105263157894736,0.09473684210526316,0.15789473684210525,0.0,0.010526315789473684,0.6947368421052632,0.0,0.009900990099009901,0.0,0.15841584158415842,0.009900990099009901,0.0,0.8217821782178217,0.0,6.0419859576538866e-05,1.369194053371073e-09,0.1970579718400106,0.7271711624150896,0.07167120078615988,1.627490883264181e-05,0.00402296882113667,0.05850794313109663,0.9894855123482174
14_surprise,g,Greyscale,False,surprise,mediapipe,Modified_images,0.0001,0.0,0.6217,0.8803,0.7979,0.0212,0.0075,0.2203,0.1823,0.1863,0.0109,0.015,0.001,0.0019,0.0209,0.0,0.0,0.0,0.0,0.042105263157894736,0.09473684210526316,0.15789473684210525,0.0,0.010526315789473684,0.6947368421052632,0.0,0.05,0.0,0.4,0.0,0.01,0.54,0.0,0.00028003782658002016,6.780621523643928e-12,0.015850092101633226,0.9830412136866753,0.0008240397826656385,1.702140901569383e-06,2.914454763724021e-06,0.0035658136951084588,0.9078108619986376
14_surprise,l,Low resolution,False,surprise,mediapipe,Modified_images,0.0002,0.0,0.565,0.6918,0.6077,0.0226,0.0064,0.1646,0.2031,0.1186,0.0463,0.0655,0.0166,0.0215,0.0139,0.0,0.0,0.0,0.0,0.042105263157894736,0.09473684210526316,0.15789473684210525,0.0,0.010526315789473684,0.6947368421052632,0.0,0.030303030303030304,0.0,0.19191919191919193,0.0,0.010101010101010102,0.7676767676767677,0.0,0.0004100999072596096,6.303730178735595e-07,0.7682033463690441,0.11008136379221624,0.08644908984519559,0.0016067273108689817,0.03324874240239761,0.2191717762347358,0.9908625648523883
14_surprise,o,Original,False,surprise,mediapipe,Modified_images,0.0001,0.0,0.5977,0.843,0.7537,0.0153,0.0041,0.3188,0.2465,0.1842,0.006,0.0092,0.0012,0.0023,0.036,0.0,0.0,0.0,0.0,0.042105263157894736,0.09473684210526316,0.15789473684210525,0.0,0.010526315789473684,0.6947368421052632,0.0,0.05,0.0,0.4,0.0,0.01,0.54,0.0,0.0002971043161412739,7.449365601315265e-12,0.016662211618309077,0.9822309430002559,0.0008047185875610055,1.967736077003337e-06,3.054734206409312e-06,0.003750978487083131,0.9078108619986376
15_angry,b,Blur,True,angry,mediapipe,Modified_images,0.0535,0.0377,0.0012,0.159,0.0925,0.3338,0.1606,0.0111,0.0086,0.0337,0.0,0.0,0.0011,0.001,0.8715,0.0,0.0,0.0,0.0,0.7191011235955056,0.11235955056179775,0.0,0.0,0.033707865168539325,0.02247191011235955,0.11235955056179775,0.494949494949495,0.0,0.05050505050505051,0.0,0.23232323232323235,0.0,0.22222222222222224,0.09435338440010435,1.1548657035272704e-07,0.06122179645503826,3.705624806072075e-05,0.3536770013163293,2.9061966147783086e-05,0.49068158412774926,0.29729822992775434,0.8897259159182052
15_angry,g,Greyscale,True,angry,mediapipe,Modified_images,0.0355,0.0205,0.0028,0.2049,0.1404,0.4958,0.2741,0.0049,0.0041,0.0212,0.0,0.0,0.001,0.001,0.7783,0.0,0.0,0.0,0.0,0.7191011235955056,0.11235955056179775,0.0,0.0,0.033707865168539325,0.02247191011235955,0.11235955056179775,0.22,0.0,0.09,0.0,0.29,0.0,0.4,0.0012249361863342456,3.623979619774024e-12,0.000738804279157149,5.545734818254057e-06,0.007281157220675572,6.660935015257153e-07,0.9907488904818893,0.15387623143459223,0.5265340714229595
15_angry,l,Low resolution,True,angry,mediapipe,Modified_images,0.0804,0.0543,0.0113,0.0915,0.0468,0.5014,0.2574,0.0069,0.0057,0.0337,0.0,0.0,0.0006,0.0009,0.953,0.0,0.0,0.0,0.0,0.7191011235955056,0.11235955056179775,0.0,0.0,0.033707865168539325,0.02247191011235955,0.11235955056179775,0.18181818181818182,0.0,0.05050505050505051,0.0,0.24242424242424243,0.010101010101010102,0.5151515151515151,0.397133264447188,8.336574170801877e-08,0.035099216113260695,1.5223577199097749e-05,0.2875645781933539,7.4756158683739875e-06,0.28018015868738827,0.782980552982093,0.44530620215880606
